Link,Company Name,PeriodText,PeriodHref
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=656b5ca5-8394-ee11-be37-00224892b34a,ASB BANK LIMITED,"Reporting Period. sort descendingActions30-06-2024 - Select to view climate statement documentsView details30-06-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=656b5ca5-8394-ee11-be37-00224892b34a,ASB BANK LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=a2e1dc84-7737-ef11-a316-000d3aca5291
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=656b5ca5-8394-ee11-be37-00224892b34a,ASB BANK LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=02f71608-4956-f011-bec1-0022481004c9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=656b5ca5-8394-ee11-be37-00224892b34a,ASB BANK LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=656b5ca5-8394-ee11-be37-00224892b34a,ASB BANK LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=656b5ca5-8394-ee11-be37-00224892b34a,ASB BANK LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6f6c5ca5-8394-ee11-be37-00224892b34a,ASB GROUP INVESTMENTS LIMITED,"Scheme. sort ascendingScheme Status. sort descendingReporting Entity. sort descendingActionsASB INVESTMENT FUNDS (SCH10685)RegisteredASB GROUP INVESTMENTS LIMITEDView detailsASB KIWISAVER SCHEME (SCH10678)RegisteredASB GROUP INVESTMENTS LIMITEDView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6f6c5ca5-8394-ee11-be37-00224892b34a,ASB GROUP INVESTMENTS LIMITED,ASB INVESTMENT FUNDS (SCH10685),/dashboard/reportingentity/scheme/?id=195ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6f6c5ca5-8394-ee11-be37-00224892b34a,ASB GROUP INVESTMENTS LIMITED,ASB KIWISAVER SCHEME (SCH10678),/dashboard/reportingentity/scheme/?id=175ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6f6c5ca5-8394-ee11-be37-00224892b34a,ASB GROUP INVESTMENTS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6f6c5ca5-8394-ee11-be37-00224892b34a,ASB GROUP INVESTMENTS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6f6c5ca5-8394-ee11-be37-00224892b34a,ASB GROUP INVESTMENTS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6f6c5ca5-8394-ee11-be37-00224892b34a,ASB GROUP INVESTMENTS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b36b5ca5-8394-ee11-be37-00224892b34a,ASSET PLUS LIMITED,"Reporting Period. sort descendingActions31-03-2024 - Select to view climate statement documentsView details31-03-2025 - Select to view climate statement documentsView details31-03-2026 - Due by 31-07-2026View detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b36b5ca5-8394-ee11-be37-00224892b34a,ASSET PLUS LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=348fd01c-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b36b5ca5-8394-ee11-be37-00224892b34a,ASSET PLUS LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=b409a39e-be0e-f011-998a-6045bdc220dd
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b36b5ca5-8394-ee11-be37-00224892b34a,ASSET PLUS LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=f26ae51c-902d-f111-88b4-7c1e52626825
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b36b5ca5-8394-ee11-be37-00224892b34a,ASSET PLUS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b36b5ca5-8394-ee11-be37-00224892b34a,ASSET PLUS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b36b5ca5-8394-ee11-be37-00224892b34a,ASSET PLUS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6b5ca5-8394-ee11-be37-00224892b34a,ASTERON LIFE LIMITED,"Reporting Period. sort descendingActions30-06-2024 - Select to view climate statement documentsView details30-06-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6b5ca5-8394-ee11-be37-00224892b34a,ASTERON LIFE LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=79d81d92-7737-ef11-a316-000d3aca5291
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6b5ca5-8394-ee11-be37-00224892b34a,ASTERON LIFE LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=d45c800a-4956-f011-bec2-00224811a045
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6b5ca5-8394-ee11-be37-00224892b34a,ASTERON LIFE LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6b5ca5-8394-ee11-be37-00224892b34a,ASTERON LIFE LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6b5ca5-8394-ee11-be37-00224892b34a,ASTERON LIFE LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b56b5ca5-8394-ee11-be37-00224892b34a,AUCKLAND COUNCIL,"Reporting Period. sort descendingActions30-06-2024 - Select to view climate statement documentsView details30-06-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b56b5ca5-8394-ee11-be37-00224892b34a,AUCKLAND COUNCIL,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=cad81d92-7737-ef11-a316-000d3aca5291
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b56b5ca5-8394-ee11-be37-00224892b34a,AUCKLAND COUNCIL,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=a9af7d10-4956-f011-bec2-00224811a045
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b56b5ca5-8394-ee11-be37-00224892b34a,AUCKLAND COUNCIL,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b56b5ca5-8394-ee11-be37-00224892b34a,AUCKLAND COUNCIL,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b56b5ca5-8394-ee11-be37-00224892b34a,AUCKLAND COUNCIL,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b76b5ca5-8394-ee11-be37-00224892b34a,AUCKLAND INTERNATIONAL AIRPORT LIMITED,"Reporting Period. sort descendingActions30-06-2025 - Select to view climate statement documentsView details30-06-2024 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b76b5ca5-8394-ee11-be37-00224892b34a,AUCKLAND INTERNATIONAL AIRPORT LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=710fb114-4956-f011-bec1-0022481004c9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b76b5ca5-8394-ee11-be37-00224892b34a,AUCKLAND INTERNATIONAL AIRPORT LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=072cfd91-7737-ef11-a316-002248114338
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b76b5ca5-8394-ee11-be37-00224892b34a,AUCKLAND INTERNATIONAL AIRPORT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b76b5ca5-8394-ee11-be37-00224892b34a,AUCKLAND INTERNATIONAL AIRPORT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b76b5ca5-8394-ee11-be37-00224892b34a,AUCKLAND INTERNATIONAL AIRPORT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=f6eb3e2e-0f59-ef11-bfe2-002248931409,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,"Reporting Period. sort descendingActions30-09-2024 - Select to view climate statement documentsView details30-09-2024 - Not required to lodgeView details30-09-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=f6eb3e2e-0f59-ef11-bfe2-002248931409,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,30-09-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=334b8f39-5c66-ef11-bfe2-000d3acc1335
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=f6eb3e2e-0f59-ef11-bfe2-002248931409,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,30-09-2024 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=63fa1f71-ba7f-ef11-ac20-002248106129
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=f6eb3e2e-0f59-ef11-bfe2-002248931409,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,30-09-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=614d1bea-8b9e-f011-bbd2-7ced8d347b77
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=f6eb3e2e-0f59-ef11-bfe2-002248931409,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=f6eb3e2e-0f59-ef11-bfe2-002248931409,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=f6eb3e2e-0f59-ef11-bfe2-002248931409,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b96b5ca5-8394-ee11-be37-00224892b34a,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,"Reporting Period. sort descendingActions30-06-2024 - Select to view climate statement documentsView details30-06-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b96b5ca5-8394-ee11-be37-00224892b34a,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=e1d81d92-7737-ef11-a316-000d3aca5291
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b96b5ca5-8394-ee11-be37-00224892b34a,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=cd5d920f-4956-f011-bec2-000d3ad2b7eb
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b96b5ca5-8394-ee11-be37-00224892b34a,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b96b5ca5-8394-ee11-be37-00224892b34a,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=b96b5ca5-8394-ee11-be37-00224892b34a,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=676b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA (NEW ZEALAND) LIMITED,"Reporting Period. sort descendingActions31-12-2024 - Select to view climate statement documentsView details31-12-2023 - Click to view Climate Statement/sView details31-12-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=676b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA (NEW ZEALAND) LIMITED,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=702db7a1-05c8-ef11-a72f-000d3ad1a032
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=676b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA (NEW ZEALAND) LIMITED,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=84e3d562-99ad-ee11-a569-00224893338a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=676b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA (NEW ZEALAND) LIMITED,31-12-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=8024e61a-d7e6-f011-8544-6045bdc45397
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=676b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA (NEW ZEALAND) LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=676b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA (NEW ZEALAND) LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=676b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA (NEW ZEALAND) LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=696b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA LIMITED,"Reporting Period. sort descendingActions31-12-2024 - Select to view climate statement documentsView details31-12-2023 - Click to view Climate Statement/sView details31-12-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=696b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA LIMITED,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ca7568a6-05c8-ef11-a72f-00224892ea99
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=696b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA LIMITED,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=06229a67-99ad-ee11-a569-002248933045
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=696b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA LIMITED,31-12-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=00bc5521-d7e6-f011-8544-6045bdc45397
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=696b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=696b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=696b5ca5-8394-ee11-be37-00224892b34a,BANK OF CHINA LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=4ea9daa0-1c55-ef11-bfe2-002248931409,BANK OF NEW ZEALAND,"Reporting Period. sort descendingActions30-09-2024 - Select to view climate statement documentsView details30-09-2024 - Not required to lodgeView details30-09-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=4ea9daa0-1c55-ef11-bfe2-002248931409,BANK OF NEW ZEALAND,30-09-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=695d7221-5c66-ef11-bfe2-000d3acc1335
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=4ea9daa0-1c55-ef11-bfe2-002248931409,BANK OF NEW ZEALAND,30-09-2024 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=5d720d6b-ba7f-ef11-ac20-002248106129
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=4ea9daa0-1c55-ef11-bfe2-002248931409,BANK OF NEW ZEALAND,30-09-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=e91c3ee8-8b9e-f011-bbd2-7ced8d329e60
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=4ea9daa0-1c55-ef11-bfe2-002248931409,BANK OF NEW ZEALAND,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=4ea9daa0-1c55-ef11-bfe2-002248931409,BANK OF NEW ZEALAND,,
