Link,Company Name,PeriodText,PeriodHref,Type,Investment Scheme Name,DocumentLink,status,period_year
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=bf6b5ca5-8394-ee11-be37-00224892b34a,CDL INVESTMENTS NEW ZEALAND LIMITED,31-12-2025 - Due by 30-04-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=22916f30-d7e6-f011-8544-7c1e52623273,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=22916f30-d7e6-f011-8544-7c1e52623273,Have records but not submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=c16b5ca5-8394-ee11-be37-00224892b34a,CHANNEL INFRASTRUCTURE NZ LIMITED,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=d78dbe6f-99ad-ee11-a569-000d3acb585a,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=d78dbe6f-99ad-ee11-a569-000d3acb585a,Have records and have submitted,2023
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=c16b5ca5-8394-ee11-be37-00224892b34a,CHANNEL INFRASTRUCTURE NZ LIMITED,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=787990b7-05c8-ef11-a72f-000d3ad14243,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=787990b7-05c8-ef11-a72f-000d3ad14243,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=c16b5ca5-8394-ee11-be37-00224892b34a,CHANNEL INFRASTRUCTURE NZ LIMITED,31-12-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=a408bb30-d7e6-f011-8544-7ced8da0c033,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=a408bb30-d7e6-f011-8544-7ced8da0c033,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6b6b5ca5-8394-ee11-be37-00224892b34a,CHINA CONSTRUCTION BANK (NEW ZEALAND) LIMITED,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=ab068169-99ad-ee11-a569-000d3acb585a,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=ab068169-99ad-ee11-a569-000d3acb585a,Have records and have submitted,2023
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6b6b5ca5-8394-ee11-be37-00224892b34a,CHINA CONSTRUCTION BANK (NEW ZEALAND) LIMITED,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ee7dbba7-05c8-ef11-a72f-000d3ad1a032,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=ee7dbba7-05c8-ef11-a72f-000d3ad1a032,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6b6b5ca5-8394-ee11-be37-00224892b34a,CHINA CONSTRUCTION BANK (NEW ZEALAND) LIMITED,31-12-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=8e15bb23-d7e6-f011-8544-7c1e52623273,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=8e15bb23-d7e6-f011-8544-7c1e52623273,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6d6b5ca5-8394-ee11-be37-00224892b34a,CHINA CONSTRUCTION BANK CORPORATION,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=d87568a6-05c8-ef11-a72f-00224892ea99,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=d87568a6-05c8-ef11-a72f-00224892ea99,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6d6b5ca5-8394-ee11-be37-00224892b34a,CHINA CONSTRUCTION BANK CORPORATION,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=277e386d-99ad-ee11-a569-0022489339ad,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=277e386d-99ad-ee11-a569-0022489339ad,Have records and have submitted,2023
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6d6b5ca5-8394-ee11-be37-00224892b34a,CHINA CONSTRUCTION BANK CORPORATION,31-12-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=7f96892a-d7e6-f011-8544-6045bdc45397,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=7f96892a-d7e6-f011-8544-6045bdc45397,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=c36b5ca5-8394-ee11-be37-00224892b34a,CHORUS LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=1c303794-7737-ef11-a316-002248125234,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=1c303794-7737-ef11-a316-002248125234,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=c36b5ca5-8394-ee11-be37-00224892b34a,CHORUS LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=94710d13-4956-f011-bec2-7c1e52634173,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=94710d13-4956-f011-bec2-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=c56b5ca5-8394-ee11-be37-00224892b34a,CHRISTCHURCH CITY HOLDINGS LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=7c0fb114-4956-f011-bec1-0022481004c9,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=7c0fb114-4956-f011-bec1-0022481004c9,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=c56b5ca5-8394-ee11-be37-00224892b34a,CHRISTCHURCH CITY HOLDINGS LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=29303794-7737-ef11-a316-002248125234,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=29303794-7737-ef11-a316-002248125234,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=c76b5ca5-8394-ee11-be37-00224892b34a,CHRISTCHURCH INTERNATIONAL AIRPORT LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=850f7995-7737-ef11-a316-000d3ad1282f,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=850f7995-7737-ef11-a316-000d3ad1282f,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=c76b5ca5-8394-ee11-be37-00224892b34a,CHRISTCHURCH INTERNATIONAL AIRPORT LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=bbaf7d10-4956-f011-bec2-00224811a045,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=bbaf7d10-4956-f011-bec2-00224811a045,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=916b5ca5-8394-ee11-be37-00224892b34a,CHUBB LIFE INSURANCE NEW ZEALAND LIMITED,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=b98dbe6f-99ad-ee11-a569-000d3acb585a,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=b98dbe6f-99ad-ee11-a569-000d3acb585a,Have records and have submitted,2023
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=916b5ca5-8394-ee11-be37-00224892b34a,CHUBB LIFE INSURANCE NEW ZEALAND LIMITED,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=935217b1-05c8-ef11-a72f-000d3ad14243,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=935217b1-05c8-ef11-a72f-000d3ad14243,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=916b5ca5-8394-ee11-be37-00224892b34a,CHUBB LIFE INSURANCE NEW ZEALAND LIMITED,31-12-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=15916f30-d7e6-f011-8544-7c1e52623273,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=15916f30-d7e6-f011-8544-7c1e52623273,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6f6b5ca5-8394-ee11-be37-00224892b34a,"CITIBANK, N.A.",31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=6c6325aa-05c8-ef11-a72f-000d3a6ac044,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=6c6325aa-05c8-ef11-a72f-000d3a6ac044,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6f6b5ca5-8394-ee11-be37-00224892b34a,"CITIBANK, N.A.",31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=317e386d-99ad-ee11-a569-0022489339ad,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=317e386d-99ad-ee11-a569-0022489339ad,Have records and have submitted,2023
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=6f6b5ca5-8394-ee11-be37-00224892b34a,"CITIBANK, N.A.",31-12-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=e0e9442a-d7e6-f011-8544-7c1e52623273,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=e0e9442a-d7e6-f011-8544-7c1e52623273,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=716b5ca5-8394-ee11-be37-00224892b34a,COMMONWEALTH BANK OF AUSTRALIA,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=59747d88-7737-ef11-a316-000d3ad1282f,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=59747d88-7737-ef11-a316-000d3ad1282f,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=716b5ca5-8394-ee11-be37-00224892b34a,COMMONWEALTH BANK OF AUSTRALIA,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=cd813506-4956-f011-bec2-7c1e52634173,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=cd813506-4956-f011-bec2-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=c96b5ca5-8394-ee11-be37-00224892b34a,COMVITA LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=8f0f7995-7737-ef11-a316-000d3ad1282f,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=8f0f7995-7737-ef11-a316-000d3ad1282f,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=c96b5ca5-8394-ee11-be37-00224892b34a,COMVITA LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c6af7d10-4956-f011-bec2-00224811a045,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=c6af7d10-4956-f011-bec2-00224811a045,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=cb6b5ca5-8394-ee11-be37-00224892b34a,CONTACT ENERGY LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=f9501d98-7737-ef11-a316-000d3aca5291,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=f9501d98-7737-ef11-a316-000d3aca5291,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=cb6b5ca5-8394-ee11-be37-00224892b34a,CONTACT ENERGY LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=860fb114-4956-f011-bec1-0022481004c9,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=860fb114-4956-f011-bec1-0022481004c9,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=736b5ca5-8394-ee11-be37-00224892b34a,COOPERATIEVE RABOBANK U.A.,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=260436a7-05c8-ef11-a72f-000d3ad08515,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=260436a7-05c8-ef11-a72f-000d3ad08515,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=736b5ca5-8394-ee11-be37-00224892b34a,COOPERATIEVE RABOBANK U.A.,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=3b7e386d-99ad-ee11-a569-0022489339ad,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=3b7e386d-99ad-ee11-a569-0022489339ad,Have records and have submitted,2023
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=736b5ca5-8394-ee11-be37-00224892b34a,COOPERATIEVE RABOBANK U.A.,31-12-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=b726a82a-d7e6-f011-8544-7ced8da0c033,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=b726a82a-d7e6-f011-8544-7ced8da0c033,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=cd6b5ca5-8394-ee11-be37-00224892b34a,DELEGAT GROUP LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=05511d98-7737-ef11-a316-000d3aca5291,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=05511d98-7737-ef11-a316-000d3aca5291,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=cd6b5ca5-8394-ee11-be37-00224892b34a,DELEGAT GROUP LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=9aa88a15-4956-f011-bec2-000d3ad2b7eb,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=9aa88a15-4956-f011-bec2-000d3ad2b7eb,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3d71acd2-ac5b-ef11-bfe3-000d3ad07dfe,DOWNER EDI LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=e6a15c78-4b66-ef11-bfe2-000d3acc1335,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=e6a15c78-4b66-ef11-bfe2-000d3acc1335,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3d71acd2-ac5b-ef11-bfe3-000d3ad07dfe,DOWNER EDI LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=e4ae1e02-4956-f011-bec1-0022481004c9,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=e4ae1e02-4956-f011-bec1-0022481004c9,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=cf6b5ca5-8394-ee11-be37-00224892b34a,EBOS GROUP LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=920fb114-4956-f011-bec1-0022481004c9,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=920fb114-4956-f011-bec1-0022481004c9,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=cf6b5ca5-8394-ee11-be37-00224892b34a,EBOS GROUP LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=34303794-7737-ef11-a316-002248125234,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=34303794-7737-ef11-a316-002248125234,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=d16b5ca5-8394-ee11-be37-00224892b34a,EROAD LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=408fd01c-edef-ee11-904b-002248925c46,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=408fd01c-edef-ee11-904b-002248925c46,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=d16b5ca5-8394-ee11-be37-00224892b34a,EROAD LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c809a39e-be0e-f011-998a-6045bdc220dd,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=c809a39e-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
